,img,gt,back_gt,B,G,R
2221,./dataset/RDD/train/img/2459.JPG,./dataset/RDD/train/gt/2459.JPG,./dataset/RDD/train/back_gt/2459.JPG,0,0,0
2222,./dataset/RDD/train/img/2460.JPG,./dataset/RDD/train/gt/2460.JPG,./dataset/RDD/train/back_gt/2460.JPG,0,0,0
2223,./dataset/RDD/train/img/2461.JPG,./dataset/RDD/train/gt/2461.JPG,./dataset/RDD/train/back_gt/2461.JPG,0,0,0
2224,./dataset/RDD/train/img/2462.JPG,./dataset/RDD/train/gt/2462.JPG,./dataset/RDD/train/back_gt/2462.JPG,0,0,0
2225,./dataset/RDD/train/img/2463.JPG,./dataset/RDD/train/gt/2463.JPG,./dataset/RDD/train/back_gt/2463.JPG,0,0,0
2226,./dataset/RDD/train/img/2464.JPG,./dataset/RDD/train/gt/2464.JPG,./dataset/RDD/train/back_gt/2464.JPG,0,0,0
2227,./dataset/RDD/train/img/2465.JPG,./dataset/RDD/train/gt/2465.JPG,./dataset/RDD/train/back_gt/2465.JPG,0,0,0
2228,./dataset/RDD/train/img/2466.JPG,./dataset/RDD/train/gt/2466.JPG,./dataset/RDD/train/back_gt/2466.JPG,0,0,0
2229,./dataset/RDD/train/img/2467.JPG,./dataset/RDD/train/gt/2467.JPG,./dataset/RDD/train/back_gt/2467.JPG,0,0,0
2230,./dataset/RDD/train/img/2468.JPG,./dataset/RDD/train/gt/2468.JPG,./dataset/RDD/train/back_gt/2468.JPG,0,0,0
2231,./dataset/RDD/train/img/2469.JPG,./dataset/RDD/train/gt/2469.JPG,./dataset/RDD/train/back_gt/2469.JPG,0,0,0
2232,./dataset/RDD/train/img/2470.JPG,./dataset/RDD/train/gt/2470.JPG,./dataset/RDD/train/back_gt/2470.JPG,0,0,0
2233,./dataset/RDD/train/img/2471.JPG,./dataset/RDD/train/gt/2471.JPG,./dataset/RDD/train/back_gt/2471.JPG,0,0,0
2234,./dataset/RDD/train/img/2472.JPG,./dataset/RDD/train/gt/2472.JPG,./dataset/RDD/train/back_gt/2472.JPG,0,0,0
2235,./dataset/RDD/train/img/2473.JPG,./dataset/RDD/train/gt/2473.JPG,./dataset/RDD/train/back_gt/2473.JPG,0,0,0
2236,./dataset/RDD/train/img/2501.jpg,./dataset/RDD/train/gt/2501.jpg,./dataset/RDD/train/back_gt/2501.jpg,0,0,0
2237,./dataset/RDD/train/img/2502.jpg,./dataset/RDD/train/gt/2502.jpg,./dataset/RDD/train/back_gt/2502.jpg,0,0,0
2238,./dataset/RDD/train/img/2503.jpg,./dataset/RDD/train/gt/2503.jpg,./dataset/RDD/train/back_gt/2503.jpg,0,0,0
2239,./dataset/RDD/train/img/2504.jpg,./dataset/RDD/train/gt/2504.jpg,./dataset/RDD/train/back_gt/2504.jpg,0,0,0
2240,./dataset/RDD/train/img/2505.jpg,./dataset/RDD/train/gt/2505.jpg,./dataset/RDD/train/back_gt/2505.jpg,0,0,0
2241,./dataset/RDD/train/img/2506.jpg,./dataset/RDD/train/gt/2506.jpg,./dataset/RDD/train/back_gt/2506.jpg,0,0,0
2242,./dataset/RDD/train/img/2507.jpg,./dataset/RDD/train/gt/2507.jpg,./dataset/RDD/train/back_gt/2507.jpg,0,0,0
2243,./dataset/RDD/train/img/2509.jpg,./dataset/RDD/train/gt/2509.jpg,./dataset/RDD/train/back_gt/2509.jpg,0,0,0
2244,./dataset/RDD/train/img/2511.jpg,./dataset/RDD/train/gt/2511.jpg,./dataset/RDD/train/back_gt/2511.jpg,0,0,0
2245,./dataset/RDD/train/img/2512.jpg,./dataset/RDD/train/gt/2512.jpg,./dataset/RDD/train/back_gt/2512.jpg,0,0,0
2246,./dataset/RDD/train/img/2514.jpg,./dataset/RDD/train/gt/2514.jpg,./dataset/RDD/train/back_gt/2514.jpg,0,0,0
2247,./dataset/RDD/train/img/2515.jpg,./dataset/RDD/train/gt/2515.jpg,./dataset/RDD/train/back_gt/2515.jpg,0,0,0
2248,./dataset/RDD/train/img/2516.jpg,./dataset/RDD/train/gt/2516.jpg,./dataset/RDD/train/back_gt/2516.jpg,0,0,0
2249,./dataset/RDD/train/img/2518.jpg,./dataset/RDD/train/gt/2518.jpg,./dataset/RDD/train/back_gt/2518.jpg,0,0,0
2250,./dataset/RDD/train/img/2522.jpg,./dataset/RDD/train/gt/2522.jpg,./dataset/RDD/train/back_gt/2522.jpg,0,0,0
2251,./dataset/RDD/train/img/2524.jpg,./dataset/RDD/train/gt/2524.jpg,./dataset/RDD/train/back_gt/2524.jpg,0,0,0
2252,./dataset/RDD/train/img/2525.jpg,./dataset/RDD/train/gt/2525.jpg,./dataset/RDD/train/back_gt/2525.jpg,0,0,0
2253,./dataset/RDD/train/img/2527.jpg,./dataset/RDD/train/gt/2527.jpg,./dataset/RDD/train/back_gt/2527.jpg,0,0,0
2254,./dataset/RDD/train/img/2529.jpg,./dataset/RDD/train/gt/2529.jpg,./dataset/RDD/train/back_gt/2529.jpg,0,0,0
2255,./dataset/RDD/train/img/2531.jpg,./dataset/RDD/train/gt/2531.jpg,./dataset/RDD/train/back_gt/2531.jpg,0,0,0
2256,./dataset/RDD/train/img/2533.jpg,./dataset/RDD/train/gt/2533.jpg,./dataset/RDD/train/back_gt/2533.jpg,0,0,0
2257,./dataset/RDD/train/img/2534.jpg,./dataset/RDD/train/gt/2534.jpg,./dataset/RDD/train/back_gt/2534.jpg,0,0,0
2258,./dataset/RDD/train/img/2535.jpg,./dataset/RDD/train/gt/2535.jpg,./dataset/RDD/train/back_gt/2535.jpg,0,0,0
2259,./dataset/RDD/train/img/2536.jpg,./dataset/RDD/train/gt/2536.jpg,./dataset/RDD/train/back_gt/2536.jpg,0,0,0
2260,./dataset/RDD/train/img/2537.jpg,./dataset/RDD/train/gt/2537.jpg,./dataset/RDD/train/back_gt/2537.jpg,0,0,0
2261,./dataset/RDD/train/img/2538.jpg,./dataset/RDD/train/gt/2538.jpg,./dataset/RDD/train/back_gt/2538.jpg,0,0,0
2262,./dataset/RDD/train/img/2539.jpg,./dataset/RDD/train/gt/2539.jpg,./dataset/RDD/train/back_gt/2539.jpg,0,0,0
2263,./dataset/RDD/train/img/2542.jpg,./dataset/RDD/train/gt/2542.jpg,./dataset/RDD/train/back_gt/2542.jpg,0,0,0
2264,./dataset/RDD/train/img/2544.jpg,./dataset/RDD/train/gt/2544.jpg,./dataset/RDD/train/back_gt/2544.jpg,0,0,0
2265,./dataset/RDD/train/img/2546.jpg,./dataset/RDD/train/gt/2546.jpg,./dataset/RDD/train/back_gt/2546.jpg,0,0,0
2266,./dataset/RDD/train/img/2547.jpg,./dataset/RDD/train/gt/2547.jpg,./dataset/RDD/train/back_gt/2547.jpg,0,0,0
2267,./dataset/RDD/train/img/2548.jpg,./dataset/RDD/train/gt/2548.jpg,./dataset/RDD/train/back_gt/2548.jpg,0,0,0
2268,./dataset/RDD/train/img/2549.jpg,./dataset/RDD/train/gt/2549.jpg,./dataset/RDD/train/back_gt/2549.jpg,0,0,0
2269,./dataset/RDD/train/img/2551.jpg,./dataset/RDD/train/gt/2551.jpg,./dataset/RDD/train/back_gt/2551.jpg,0,0,0
2270,./dataset/RDD/train/img/2553.jpg,./dataset/RDD/train/gt/2553.jpg,./dataset/RDD/train/back_gt/2553.jpg,0,0,0
2271,./dataset/RDD/train/img/2555.jpg,./dataset/RDD/train/gt/2555.jpg,./dataset/RDD/train/back_gt/2555.jpg,0,0,0
2272,./dataset/RDD/train/img/2558.jpg,./dataset/RDD/train/gt/2558.jpg,./dataset/RDD/train/back_gt/2558.jpg,0,0,0
2273,./dataset/RDD/train/img/2562.jpg,./dataset/RDD/train/gt/2562.jpg,./dataset/RDD/train/back_gt/2562.jpg,0,0,0
2274,./dataset/RDD/train/img/2564.jpg,./dataset/RDD/train/gt/2564.jpg,./dataset/RDD/train/back_gt/2564.jpg,0,0,0
2275,./dataset/RDD/train/img/2565.jpg,./dataset/RDD/train/gt/2565.jpg,./dataset/RDD/train/back_gt/2565.jpg,0,0,0
2276,./dataset/RDD/train/img/2566.jpg,./dataset/RDD/train/gt/2566.jpg,./dataset/RDD/train/back_gt/2566.jpg,0,0,0
2277,./dataset/RDD/train/img/2568.jpg,./dataset/RDD/train/gt/2568.jpg,./dataset/RDD/train/back_gt/2568.jpg,0,0,0
2278,./dataset/RDD/train/img/2569.jpg,./dataset/RDD/train/gt/2569.jpg,./dataset/RDD/train/back_gt/2569.jpg,0,0,0
2279,./dataset/RDD/train/img/2571.jpg,./dataset/RDD/train/gt/2571.jpg,./dataset/RDD/train/back_gt/2571.jpg,0,0,0
2280,./dataset/RDD/train/img/2572.jpg,./dataset/RDD/train/gt/2572.jpg,./dataset/RDD/train/back_gt/2572.jpg,0,0,0
2281,./dataset/RDD/train/img/2573.jpg,./dataset/RDD/train/gt/2573.jpg,./dataset/RDD/train/back_gt/2573.jpg,0,0,0
2282,./dataset/RDD/train/img/2574.jpg,./dataset/RDD/train/gt/2574.jpg,./dataset/RDD/train/back_gt/2574.jpg,0,0,0
2283,./dataset/RDD/train/img/2575.jpg,./dataset/RDD/train/gt/2575.jpg,./dataset/RDD/train/back_gt/2575.jpg,0,0,0
2284,./dataset/RDD/train/img/2576.jpg,./dataset/RDD/train/gt/2576.jpg,./dataset/RDD/train/back_gt/2576.jpg,0,0,0
2285,./dataset/RDD/train/img/2577.jpg,./dataset/RDD/train/gt/2577.jpg,./dataset/RDD/train/back_gt/2577.jpg,0,0,0
2286,./dataset/RDD/train/img/2578.jpg,./dataset/RDD/train/gt/2578.jpg,./dataset/RDD/train/back_gt/2578.jpg,0,0,0
2287,./dataset/RDD/train/img/2579.jpg,./dataset/RDD/train/gt/2579.jpg,./dataset/RDD/train/back_gt/2579.jpg,0,0,0
2288,./dataset/RDD/train/img/2581.jpg,./dataset/RDD/train/gt/2581.jpg,./dataset/RDD/train/back_gt/2581.jpg,0,0,0
2289,./dataset/RDD/train/img/2582.jpg,./dataset/RDD/train/gt/2582.jpg,./dataset/RDD/train/back_gt/2582.jpg,0,0,0
2290,./dataset/RDD/train/img/2583.jpg,./dataset/RDD/train/gt/2583.jpg,./dataset/RDD/train/back_gt/2583.jpg,0,0,0
2291,./dataset/RDD/train/img/2584.jpg,./dataset/RDD/train/gt/2584.jpg,./dataset/RDD/train/back_gt/2584.jpg,0,0,0
2292,./dataset/RDD/train/img/2585.jpg,./dataset/RDD/train/gt/2585.jpg,./dataset/RDD/train/back_gt/2585.jpg,0,0,0
2293,./dataset/RDD/train/img/2586.jpg,./dataset/RDD/train/gt/2586.jpg,./dataset/RDD/train/back_gt/2586.jpg,0,0,0
2294,./dataset/RDD/train/img/2587.jpg,./dataset/RDD/train/gt/2587.jpg,./dataset/RDD/train/back_gt/2587.jpg,0,0,0
2295,./dataset/RDD/train/img/2588.jpg,./dataset/RDD/train/gt/2588.jpg,./dataset/RDD/train/back_gt/2588.jpg,0,0,0
2296,./dataset/RDD/train/img/2591.jpg,./dataset/RDD/train/gt/2591.jpg,./dataset/RDD/train/back_gt/2591.jpg,0,0,0
2297,./dataset/RDD/train/img/2592.jpg,./dataset/RDD/train/gt/2592.jpg,./dataset/RDD/train/back_gt/2592.jpg,0,0,0
2298,./dataset/RDD/train/img/2593.jpg,./dataset/RDD/train/gt/2593.jpg,./dataset/RDD/train/back_gt/2593.jpg,0,0,0
2299,./dataset/RDD/train/img/2594.jpg,./dataset/RDD/train/gt/2594.jpg,./dataset/RDD/train/back_gt/2594.jpg,0,0,0
2300,./dataset/RDD/train/img/2595.jpg,./dataset/RDD/train/gt/2595.jpg,./dataset/RDD/train/back_gt/2595.jpg,0,0,0
2301,./dataset/RDD/train/img/2597.jpg,./dataset/RDD/train/gt/2597.jpg,./dataset/RDD/train/back_gt/2597.jpg,0,0,0
2302,./dataset/RDD/train/img/2599.jpg,./dataset/RDD/train/gt/2599.jpg,./dataset/RDD/train/back_gt/2599.jpg,0,0,0
2303,./dataset/RDD/train/img/2601.jpg,./dataset/RDD/train/gt/2601.jpg,./dataset/RDD/train/back_gt/2601.jpg,0,0,0
2304,./dataset/RDD/train/img/2602.jpg,./dataset/RDD/train/gt/2602.jpg,./dataset/RDD/train/back_gt/2602.jpg,0,0,0
2305,./dataset/RDD/train/img/2604.jpg,./dataset/RDD/train/gt/2604.jpg,./dataset/RDD/train/back_gt/2604.jpg,0,0,0
2306,./dataset/RDD/train/img/2606.jpg,./dataset/RDD/train/gt/2606.jpg,./dataset/RDD/train/back_gt/2606.jpg,0,0,0
2307,./dataset/RDD/train/img/2608.jpg,./dataset/RDD/train/gt/2608.jpg,./dataset/RDD/train/back_gt/2608.jpg,0,0,0
2308,./dataset/RDD/train/img/2612.jpg,./dataset/RDD/train/gt/2612.jpg,./dataset/RDD/train/back_gt/2612.jpg,0,0,0
2309,./dataset/RDD/train/img/2613.jpg,./dataset/RDD/train/gt/2613.jpg,./dataset/RDD/train/back_gt/2613.jpg,0,0,0
2310,./dataset/RDD/train/img/2614.jpg,./dataset/RDD/train/gt/2614.jpg,./dataset/RDD/train/back_gt/2614.jpg,0,0,0
2311,./dataset/RDD/train/img/2616.jpg,./dataset/RDD/train/gt/2616.jpg,./dataset/RDD/train/back_gt/2616.jpg,0,0,0
2312,./dataset/RDD/train/img/2618.jpg,./dataset/RDD/train/gt/2618.jpg,./dataset/RDD/train/back_gt/2618.jpg,0,0,0
2313,./dataset/RDD/train/img/2619.jpg,./dataset/RDD/train/gt/2619.jpg,./dataset/RDD/train/back_gt/2619.jpg,0,0,0
2314,./dataset/RDD/train/img/2622.jpg,./dataset/RDD/train/gt/2622.jpg,./dataset/RDD/train/back_gt/2622.jpg,0,0,0
2315,./dataset/RDD/train/img/2623.jpg,./dataset/RDD/train/gt/2623.jpg,./dataset/RDD/train/back_gt/2623.jpg,0,0,0
2316,./dataset/RDD/train/img/2624.jpg,./dataset/RDD/train/gt/2624.jpg,./dataset/RDD/train/back_gt/2624.jpg,0,0,0
2317,./dataset/RDD/train/img/2625.jpg,./dataset/RDD/train/gt/2625.jpg,./dataset/RDD/train/back_gt/2625.jpg,0,0,0
2318,./dataset/RDD/train/img/2626.jpg,./dataset/RDD/train/gt/2626.jpg,./dataset/RDD/train/back_gt/2626.jpg,0,0,0
2319,./dataset/RDD/train/img/2627.jpg,./dataset/RDD/train/gt/2627.jpg,./dataset/RDD/train/back_gt/2627.jpg,0,0,0
2320,./dataset/RDD/train/img/2629.jpg,./dataset/RDD/train/gt/2629.jpg,./dataset/RDD/train/back_gt/2629.jpg,0,0,0
2321,./dataset/RDD/train/img/2631.jpg,./dataset/RDD/train/gt/2631.jpg,./dataset/RDD/train/back_gt/2631.jpg,0,0,0
2322,./dataset/RDD/train/img/2632.jpg,./dataset/RDD/train/gt/2632.jpg,./dataset/RDD/train/back_gt/2632.jpg,0,0,0
2323,./dataset/RDD/train/img/2633.jpg,./dataset/RDD/train/gt/2633.jpg,./dataset/RDD/train/back_gt/2633.jpg,0,0,0
2324,./dataset/RDD/train/img/2635.jpg,./dataset/RDD/train/gt/2635.jpg,./dataset/RDD/train/back_gt/2635.jpg,0,0,0
2325,./dataset/RDD/train/img/2636.jpg,./dataset/RDD/train/gt/2636.jpg,./dataset/RDD/train/back_gt/2636.jpg,0,0,0
2326,./dataset/RDD/train/img/2637.jpg,./dataset/RDD/train/gt/2637.jpg,./dataset/RDD/train/back_gt/2637.jpg,0,0,0
2327,./dataset/RDD/train/img/2638.jpg,./dataset/RDD/train/gt/2638.jpg,./dataset/RDD/train/back_gt/2638.jpg,0,0,0
2328,./dataset/RDD/train/img/2642.jpg,./dataset/RDD/train/gt/2642.jpg,./dataset/RDD/train/back_gt/2642.jpg,0,0,0
2329,./dataset/RDD/train/img/2644.jpg,./dataset/RDD/train/gt/2644.jpg,./dataset/RDD/train/back_gt/2644.jpg,0,0,0
2330,./dataset/RDD/train/img/2645.jpg,./dataset/RDD/train/gt/2645.jpg,./dataset/RDD/train/back_gt/2645.jpg,0,0,0
2331,./dataset/RDD/train/img/2647.jpg,./dataset/RDD/train/gt/2647.jpg,./dataset/RDD/train/back_gt/2647.jpg,0,0,0
2332,./dataset/RDD/train/img/2648.jpg,./dataset/RDD/train/gt/2648.jpg,./dataset/RDD/train/back_gt/2648.jpg,0,0,0
2333,./dataset/RDD/train/img/2649.jpg,./dataset/RDD/train/gt/2649.jpg,./dataset/RDD/train/back_gt/2649.jpg,0,0,0
2334,./dataset/RDD/train/img/2651.jpg,./dataset/RDD/train/gt/2651.jpg,./dataset/RDD/train/back_gt/2651.jpg,0,0,0
2335,./dataset/RDD/train/img/2653.jpg,./dataset/RDD/train/gt/2653.jpg,./dataset/RDD/train/back_gt/2653.jpg,0,0,0
2336,./dataset/RDD/train/img/2655.jpg,./dataset/RDD/train/gt/2655.jpg,./dataset/RDD/train/back_gt/2655.jpg,0,0,0
2337,./dataset/RDD/train/img/2657.jpg,./dataset/RDD/train/gt/2657.jpg,./dataset/RDD/train/back_gt/2657.jpg,0,0,0
2338,./dataset/RDD/train/img/2658.jpg,./dataset/RDD/train/gt/2658.jpg,./dataset/RDD/train/back_gt/2658.jpg,0,0,0
2339,./dataset/RDD/train/img/2662.jpg,./dataset/RDD/train/gt/2662.jpg,./dataset/RDD/train/back_gt/2662.jpg,0,0,0
2340,./dataset/RDD/train/img/2663.jpg,./dataset/RDD/train/gt/2663.jpg,./dataset/RDD/train/back_gt/2663.jpg,0,0,0
2341,./dataset/RDD/train/img/2666.jpg,./dataset/RDD/train/gt/2666.jpg,./dataset/RDD/train/back_gt/2666.jpg,0,0,0
2342,./dataset/RDD/train/img/2667.jpg,./dataset/RDD/train/gt/2667.jpg,./dataset/RDD/train/back_gt/2667.jpg,0,0,0
2343,./dataset/RDD/train/img/2669.jpg,./dataset/RDD/train/gt/2669.jpg,./dataset/RDD/train/back_gt/2669.jpg,0,0,0
2344,./dataset/RDD/train/img/2671.jpg,./dataset/RDD/train/gt/2671.jpg,./dataset/RDD/train/back_gt/2671.jpg,0,0,0
2345,./dataset/RDD/train/img/2673.jpg,./dataset/RDD/train/gt/2673.jpg,./dataset/RDD/train/back_gt/2673.jpg,0,0,0
2346,./dataset/RDD/train/img/2675.jpg,./dataset/RDD/train/gt/2675.jpg,./dataset/RDD/train/back_gt/2675.jpg,0,0,0
2347,./dataset/RDD/train/img/2676.jpg,./dataset/RDD/train/gt/2676.jpg,./dataset/RDD/train/back_gt/2676.jpg,0,0,0
2348,./dataset/RDD/train/img/2677.jpg,./dataset/RDD/train/gt/2677.jpg,./dataset/RDD/train/back_gt/2677.jpg,0,0,0
2349,./dataset/RDD/train/img/2678.jpg,./dataset/RDD/train/gt/2678.jpg,./dataset/RDD/train/back_gt/2678.jpg,0,0,0
2350,./dataset/RDD/train/img/2679.jpg,./dataset/RDD/train/gt/2679.jpg,./dataset/RDD/train/back_gt/2679.jpg,0,0,0
2351,./dataset/RDD/train/img/2682.jpg,./dataset/RDD/train/gt/2682.jpg,./dataset/RDD/train/back_gt/2682.jpg,0,0,0
2352,./dataset/RDD/train/img/2684.jpg,./dataset/RDD/train/gt/2684.jpg,./dataset/RDD/train/back_gt/2684.jpg,0,0,0
2353,./dataset/RDD/train/img/2688.jpg,./dataset/RDD/train/gt/2688.jpg,./dataset/RDD/train/back_gt/2688.jpg,0,0,0
2354,./dataset/RDD/train/img/2689.jpg,./dataset/RDD/train/gt/2689.jpg,./dataset/RDD/train/back_gt/2689.jpg,0,0,0
2355,./dataset/RDD/train/img/2691.jpg,./dataset/RDD/train/gt/2691.jpg,./dataset/RDD/train/back_gt/2691.jpg,0,0,0
2356,./dataset/RDD/train/img/2693.jpg,./dataset/RDD/train/gt/2693.jpg,./dataset/RDD/train/back_gt/2693.jpg,0,0,0
2357,./dataset/RDD/train/img/2694.jpg,./dataset/RDD/train/gt/2694.jpg,./dataset/RDD/train/back_gt/2694.jpg,0,0,0
2358,./dataset/RDD/train/img/2695.jpg,./dataset/RDD/train/gt/2695.jpg,./dataset/RDD/train/back_gt/2695.jpg,0,0,0
2359,./dataset/RDD/train/img/2697.jpg,./dataset/RDD/train/gt/2697.jpg,./dataset/RDD/train/back_gt/2697.jpg,0,0,0
2360,./dataset/RDD/train/img/2701.jpg,./dataset/RDD/train/gt/2701.jpg,./dataset/RDD/train/back_gt/2701.jpg,0,0,0
2361,./dataset/RDD/train/img/2702.jpg,./dataset/RDD/train/gt/2702.jpg,./dataset/RDD/train/back_gt/2702.jpg,0,0,0
2362,./dataset/RDD/train/img/2703.jpg,./dataset/RDD/train/gt/2703.jpg,./dataset/RDD/train/back_gt/2703.jpg,0,0,0
2363,./dataset/RDD/train/img/2704.jpg,./dataset/RDD/train/gt/2704.jpg,./dataset/RDD/train/back_gt/2704.jpg,0,0,0
2364,./dataset/RDD/train/img/2705.jpg,./dataset/RDD/train/gt/2705.jpg,./dataset/RDD/train/back_gt/2705.jpg,0,0,0
2365,./dataset/RDD/train/img/2706.jpg,./dataset/RDD/train/gt/2706.jpg,./dataset/RDD/train/back_gt/2706.jpg,0,0,0
2366,./dataset/RDD/train/img/2713.jpg,./dataset/RDD/train/gt/2713.jpg,./dataset/RDD/train/back_gt/2713.jpg,0,0,0
2367,./dataset/RDD/train/img/2715.jpg,./dataset/RDD/train/gt/2715.jpg,./dataset/RDD/train/back_gt/2715.jpg,0,0,0
2368,./dataset/RDD/train/img/2716.jpg,./dataset/RDD/train/gt/2716.jpg,./dataset/RDD/train/back_gt/2716.jpg,0,0,0
2369,./dataset/RDD/train/img/2717.jpg,./dataset/RDD/train/gt/2717.jpg,./dataset/RDD/train/back_gt/2717.jpg,0,0,0
2370,./dataset/RDD/train/img/2718.jpg,./dataset/RDD/train/gt/2718.jpg,./dataset/RDD/train/back_gt/2718.jpg,0,0,0
2371,./dataset/RDD/train/img/2719.jpg,./dataset/RDD/train/gt/2719.jpg,./dataset/RDD/train/back_gt/2719.jpg,0,0,0
2372,./dataset/RDD/train/img/2721.jpg,./dataset/RDD/train/gt/2721.jpg,./dataset/RDD/train/back_gt/2721.jpg,0,0,0
2373,./dataset/RDD/train/img/2723.jpg,./dataset/RDD/train/gt/2723.jpg,./dataset/RDD/train/back_gt/2723.jpg,0,0,0
2374,./dataset/RDD/train/img/2724.jpg,./dataset/RDD/train/gt/2724.jpg,./dataset/RDD/train/back_gt/2724.jpg,0,0,0
2375,./dataset/RDD/train/img/2725.jpg,./dataset/RDD/train/gt/2725.jpg,./dataset/RDD/train/back_gt/2725.jpg,0,0,0
2376,./dataset/RDD/train/img/2727.jpg,./dataset/RDD/train/gt/2727.jpg,./dataset/RDD/train/back_gt/2727.jpg,0,0,0
2377,./dataset/RDD/train/img/2729.jpg,./dataset/RDD/train/gt/2729.jpg,./dataset/RDD/train/back_gt/2729.jpg,0,0,0
2378,./dataset/RDD/train/img/2731.jpg,./dataset/RDD/train/gt/2731.jpg,./dataset/RDD/train/back_gt/2731.jpg,0,0,0
2379,./dataset/RDD/train/img/2733.jpg,./dataset/RDD/train/gt/2733.jpg,./dataset/RDD/train/back_gt/2733.jpg,0,0,0
2380,./dataset/RDD/train/img/2736.jpg,./dataset/RDD/train/gt/2736.jpg,./dataset/RDD/train/back_gt/2736.jpg,0,0,0
2381,./dataset/RDD/train/img/2738.jpg,./dataset/RDD/train/gt/2738.jpg,./dataset/RDD/train/back_gt/2738.jpg,0,0,0
2382,./dataset/RDD/train/img/2742.jpg,./dataset/RDD/train/gt/2742.jpg,./dataset/RDD/train/back_gt/2742.jpg,0,0,0
2383,./dataset/RDD/train/img/2744.jpg,./dataset/RDD/train/gt/2744.jpg,./dataset/RDD/train/back_gt/2744.jpg,0,0,0
2384,./dataset/RDD/train/img/2746.jpg,./dataset/RDD/train/gt/2746.jpg,./dataset/RDD/train/back_gt/2746.jpg,0,0,0
2385,./dataset/RDD/train/img/2747.jpg,./dataset/RDD/train/gt/2747.jpg,./dataset/RDD/train/back_gt/2747.jpg,0,0,0
2386,./dataset/RDD/train/img/2748.jpg,./dataset/RDD/train/gt/2748.jpg,./dataset/RDD/train/back_gt/2748.jpg,0,0,0
2387,./dataset/RDD/train/img/2749.jpg,./dataset/RDD/train/gt/2749.jpg,./dataset/RDD/train/back_gt/2749.jpg,0,0,0
2388,./dataset/RDD/train/img/2751.jpg,./dataset/RDD/train/gt/2751.jpg,./dataset/RDD/train/back_gt/2751.jpg,0,0,0
2389,./dataset/RDD/train/img/2753.jpg,./dataset/RDD/train/gt/2753.jpg,./dataset/RDD/train/back_gt/2753.jpg,0,0,0
2390,./dataset/RDD/train/img/2755.jpg,./dataset/RDD/train/gt/2755.jpg,./dataset/RDD/train/back_gt/2755.jpg,0,0,0
2391,./dataset/RDD/train/img/2757.jpg,./dataset/RDD/train/gt/2757.jpg,./dataset/RDD/train/back_gt/2757.jpg,0,0,0
2392,./dataset/RDD/train/img/2758.jpg,./dataset/RDD/train/gt/2758.jpg,./dataset/RDD/train/back_gt/2758.jpg,0,0,0
2393,./dataset/RDD/train/img/2761.jpg,./dataset/RDD/train/gt/2761.jpg,./dataset/RDD/train/back_gt/2761.jpg,0,0,0
2394,./dataset/RDD/train/img/2762.jpg,./dataset/RDD/train/gt/2762.jpg,./dataset/RDD/train/back_gt/2762.jpg,0,0,0
2395,./dataset/RDD/train/img/2764.jpg,./dataset/RDD/train/gt/2764.jpg,./dataset/RDD/train/back_gt/2764.jpg,0,0,0
2396,./dataset/RDD/train/img/2765.jpg,./dataset/RDD/train/gt/2765.jpg,./dataset/RDD/train/back_gt/2765.jpg,0,0,0
2397,./dataset/RDD/train/img/2766.jpg,./dataset/RDD/train/gt/2766.jpg,./dataset/RDD/train/back_gt/2766.jpg,0,0,0
2398,./dataset/RDD/train/img/2768.jpg,./dataset/RDD/train/gt/2768.jpg,./dataset/RDD/train/back_gt/2768.jpg,0,0,0
2399,./dataset/RDD/train/img/2769.jpg,./dataset/RDD/train/gt/2769.jpg,./dataset/RDD/train/back_gt/2769.jpg,0,0,0
2400,./dataset/RDD/train/img/2771.jpg,./dataset/RDD/train/gt/2771.jpg,./dataset/RDD/train/back_gt/2771.jpg,0,0,0
2401,./dataset/RDD/train/img/2773.jpg,./dataset/RDD/train/gt/2773.jpg,./dataset/RDD/train/back_gt/2773.jpg,0,0,0
2402,./dataset/RDD/train/img/2775.jpg,./dataset/RDD/train/gt/2775.jpg,./dataset/RDD/train/back_gt/2775.jpg,0,0,0
2403,./dataset/RDD/train/img/2776.jpg,./dataset/RDD/train/gt/2776.jpg,./dataset/RDD/train/back_gt/2776.jpg,0,0,0
2404,./dataset/RDD/train/img/2777.jpg,./dataset/RDD/train/gt/2777.jpg,./dataset/RDD/train/back_gt/2777.jpg,0,0,0
2405,./dataset/RDD/train/img/2779.jpg,./dataset/RDD/train/gt/2779.jpg,./dataset/RDD/train/back_gt/2779.jpg,0,0,0
2406,./dataset/RDD/train/img/2782.jpg,./dataset/RDD/train/gt/2782.jpg,./dataset/RDD/train/back_gt/2782.jpg,0,0,0
2407,./dataset/RDD/train/img/2786.jpg,./dataset/RDD/train/gt/2786.jpg,./dataset/RDD/train/back_gt/2786.jpg,0,0,0
2408,./dataset/RDD/train/img/2787.jpg,./dataset/RDD/train/gt/2787.jpg,./dataset/RDD/train/back_gt/2787.jpg,0,0,0
2409,./dataset/RDD/train/img/2788.jpg,./dataset/RDD/train/gt/2788.jpg,./dataset/RDD/train/back_gt/2788.jpg,0,0,0
2410,./dataset/RDD/train/img/2789.jpg,./dataset/RDD/train/gt/2789.jpg,./dataset/RDD/train/back_gt/2789.jpg,0,0,0
2411,./dataset/RDD/train/img/2791.jpg,./dataset/RDD/train/gt/2791.jpg,./dataset/RDD/train/back_gt/2791.jpg,0,0,0
